customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Churn_num,TechSupport_num,Faixa_Charges,Faixa_Total
6248tkcqv,0.0,female,0,1,1,70,1,1,dsl,Yes,0,0,1,1,1,two year,1,bank transfer (automatic),80.6,5460.2,,,Alta,Alta
6250cggun,0.0,male,0,0,0,54,1,0,fiber optic,Yes,0,1,1,0,0,one year,0,electronic check,84.4,4484.05,,,Alta,Alta
6252dfgtk,0.0,female,0,1,0,37,1,1,dsl,Yes,0,1,1,0,0,one year,0,credit card (automatic),68.1,2479.25,,,Média,Alta
6253gnhwh,0.0,female,0,1,1,71,1,1,dsl,Yes,1,1,1,0,0,two year,0,mailed check,71.1,5224.95,,,Média,Alta
6253wrfhy,0.0,male,0,1,1,13,1,0,dsl,No,0,0,0,1,1,one year,1,electronic check,64.75,877.35,,,Média,Baixa
6257dtayd,0.0,male,0,1,0,71,1,1,fiber optic,No,1,0,1,1,1,two year,1,credit card (automatic),104.15,7365.3,,,Alta,Alta
6257rjohi,0.0,male,0,0,0,4,1,0,dsl,No,0,0,1,0,0,month to month,1,mailed check,50.8,202.3,,,Média,Baixa
6258ngcng,0.0,male,0,0,0,7,1,1,no,No internet service,0,0,0,0,0,month to month,0,mailed check,23.5,173.0,,,Baixa,Baixa
6258pvzwj,0.0,male,0,1,0,68,1,1,dsl,Yes,1,1,1,1,1,two year,1,credit card (automatic),90.8,6302.85,,,Alta,Alta
6259wjqlc,0.0,male,1,0,0,32,1,1,fiber optic,No,0,1,0,0,0,month to month,1,credit card (automatic),81.1,2619.25,,,Alta,Alta
6260onulr,0.0,male,0,0,0,1,1,0,dsl,No,0,0,0,1,1,month to month,1,mailed check,62.8,62.8,,,Média,Baixa
6260xlacs,0.0,male,0,0,0,4,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,19.7,117.8,,,Baixa,Baixa
6261lhrtg,0.0,female,0,0,0,26,1,0,dsl,No,1,1,0,0,0,month to month,1,credit card (automatic),54.75,1406.9,,,Média,Média
6261rcvns,1.0,female,0,0,0,42,1,0,dsl,Yes,1,1,1,0,1,one year,0,credit card (automatic),73.9,3160.55,,,Média,Alta
6265frmtq,0.0,male,0,0,0,31,1,0,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),20.4,609.1,,,Baixa,Baixa
6265sxwbu,0.0,male,0,1,1,69,1,1,fiber optic,No,1,1,0,1,0,one year,0,credit card (automatic),95.75,6511.25,,,Alta,Alta
6266qhojz,0.0,female,0,0,0,65,1,1,fiber optic,Yes,1,0,1,0,0,one year,1,electronic check,89.85,5844.65,,,Alta,Alta
6267dcffz,0.0,female,1,1,0,30,1,1,fiber optic,No,1,0,0,1,0,month to month,1,electronic check,90.05,2627.2,,,Alta,Alta
6270omfiw,1.0,male,0,1,0,60,1,0,fiber optic,No,1,0,0,1,1,one year,1,electronic check,94.4,5610.25,,,Alta,Alta
6271prtuu,,female,0,1,1,28,1,0,no,No internet service,0,0,0,0,0,month to month,1,bank transfer (automatic),19.55,543.8,,,Baixa,Baixa
6272hwgnq,,female,0,0,0,1,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,85.0,85.0,,,Alta,Baixa
6275yduvo,1.0,female,0,0,0,2,1,0,fiber optic,No,0,1,0,0,1,month to month,1,mailed check,86.2,178.7,,,Alta,Baixa
6278fepbz,0.0,female,0,0,0,9,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.25,186.15,,,Baixa,Baixa
6281fkews,0.0,female,0,0,0,44,0,0,dsl,No,0,1,0,1,1,one year,1,electronic check,49.05,2265.0,,,Média,Alta
6283gitpx,0.0,male,0,0,1,71,1,0,dsl,Yes,1,1,1,1,0,two year,1,credit card (automatic),76.9,5522.7,,,Média,Alta
6284ahooq,1.0,male,1,0,0,22,1,1,fiber optic,No,0,0,1,1,0,month to month,1,bank transfer (automatic),90.5,1910.6,,,Alta,Média
6284kmnuf,0.0,female,0,1,0,56,1,1,fiber optic,Yes,0,0,0,1,1,one year,1,electronic check,98.0,5270.6,,,Alta,Alta
6285ftqbf,0.0,male,0,1,1,72,1,1,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),25.55,1867.7,,,Baixa,Média
6286suuwt,0.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.95,19.95,,,Baixa,Baixa
6286zhaok,0.0,female,0,1,1,20,1,1,no,No internet service,0,0,0,0,0,month to month,1,bank transfer (automatic),25.55,507.4,,,Baixa,Baixa
6288chqjb,0.0,female,0,1,1,54,1,0,dsl,Yes,0,1,1,0,1,two year,0,bank transfer (automatic),69.95,3871.85,,,Média,Alta
6288lbear,0.0,female,0,0,0,23,1,0,fiber optic,No,1,0,1,0,0,month to month,1,mailed check,79.1,1783.75,,,Média,Média
6289cpnld,1.0,male,0,1,1,33,1,0,dsl,No,0,1,1,1,1,one year,1,mailed check,73.9,2405.05,,,Média,Alta
6292tosss,0.0,male,0,0,0,50,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),24.9,1195.25,,,Baixa,Média
6295osinb,0.0,male,0,1,0,72,1,1,fiber optic,Yes,1,1,0,1,1,two year,1,electronic check,109.65,7880.25,,,Alta,Alta
6296ddoor,0.0,female,0,0,0,19,1,0,dsl,No,1,0,0,1,0,one year,0,electronic check,58.2,1045.25,,,Média,Média
6297noopg,0.0,female,0,1,0,70,1,1,fiber optic,No,1,1,1,1,1,two year,1,electronic check,110.5,7752.05,,,Alta,Alta
6298qdfnh,1.0,male,0,0,0,22,1,1,fiber optic,No,1,0,0,0,0,month to month,1,electronic check,79.35,1730.35,,,Média,Média
6300bwmjx,0.0,female,0,1,0,59,1,1,fiber optic,No,0,1,1,1,0,month to month,0,electronic check,93.35,5386.5,,,Alta,Alta
6302jgyrj,1.0,male,0,0,1,31,1,1,dsl,No,1,0,1,1,1,one year,1,mailed check,79.45,2587.7,,,Média,Alta
6303apkjd,,male,1,1,0,57,1,1,fiber optic,No,1,0,0,0,1,month to month,1,electronic check,89.85,4925.35,,,Alta,Alta
6303kfwsl,0.0,female,0,0,0,29,1,1,dsl,No,1,0,0,0,0,one year,1,electronic check,55.25,1620.2,,,Média,Média
6304ijfsq,1.0,male,0,0,0,3,1,0,dsl,No,1,0,0,0,0,month to month,1,mailed check,49.9,130.1,,,Média,Baixa
6305ylbmm,1.0,male,0,0,0,69,1,0,fiber optic,No,1,1,1,1,1,one year,1,bank transfer (automatic),104.05,7262.0,,,Alta,Alta
6308cqrbu,0.0,female,0,1,0,71,1,1,fiber optic,No,1,1,1,1,1,two year,0,electronic check,109.25,7707.7,,,Alta,Alta
6311ueume,1.0,female,0,0,0,29,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,78.9,2384.15,,,Média,Alta
6313gidit,1.0,male,1,0,0,53,0,0,dsl,No,1,1,0,1,1,month to month,1,electronic check,54.45,2854.55,,,Média,Alta
6317ypkdh,1.0,female,0,0,0,1,0,0,dsl,No,1,0,0,0,0,month to month,0,bank transfer (automatic),29.95,29.95,,,Baixa,Baixa
6319iejwj,1.0,male,0,1,1,20,1,0,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,90.2,1776.55,,,Alta,Média
6319qsusr,0.0,female,0,0,1,11,1,0,no,No internet service,0,0,0,0,0,month to month,0,credit card (automatic),19.7,216.2,,,Baixa,Baixa
6319zxcpz,,male,0,1,0,60,1,1,fiber optic,No,1,1,0,1,0,month to month,1,electronic check,95.75,5742.9,,,Alta,Alta
6322hrpfa,0.0,male,0,1,1,49,1,0,dsl,Yes,1,0,1,0,0,month to month,0,credit card (automatic),59.6,2970.3,,,Média,Alta
6322pjjdj,0.0,male,0,1,0,49,1,0,fiber optic,No,1,0,0,1,1,two year,1,electronic check,94.8,4690.65,,,Alta,Alta
6323aybrx,1.0,male,0,0,0,59,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.35,1099.6,,,Baixa,Média
6326mttxk,1.0,male,0,0,0,8,1,1,fiber optic,No,1,0,0,1,1,month to month,0,electronic check,100.85,819.55,,,Alta,Baixa
6328zpbgn,1.0,female,1,0,0,11,1,1,fiber optic,No,0,0,0,1,1,month to month,1,bank transfer (automatic),95.15,997.65,,,Alta,Baixa
6330jklpc,1.0,male,0,1,0,11,1,1,fiber optic,No,1,0,0,0,0,month to month,1,bank transfer (automatic),80.5,896.9,,,Alta,Baixa
6331ewieb,1.0,male,0,0,0,20,1,1,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,85.25,1734.5,,,Alta,Média
6331lwdtq,1.0,male,0,0,0,10,1,1,dsl,No,0,0,0,1,1,month to month,1,credit card (automatic),72.15,794.25,,,Média,Baixa
6332fbzri,0.0,male,0,1,1,67,1,1,dsl,Yes,1,1,1,0,0,one year,1,credit card (automatic),69.35,4653.25,,,Média,Alta
6333ydvlt,0.0,male,0,0,0,65,1,1,fiber optic,Yes,0,1,1,1,1,one year,1,credit card (automatic),110.0,7138.65,,,Alta,Alta
6338avwcy,1.0,male,0,0,0,3,0,0,dsl,No,0,1,0,1,0,month to month,1,mailed check,40.15,130.75,,,Média,Baixa
6339dklmk,0.0,female,0,0,0,13,0,0,dsl,No,1,0,0,0,0,month to month,1,electronic check,31.65,389.95,,,Baixa,Baixa
6339rzcbj,0.0,male,0,0,0,48,1,0,dsl,No,1,1,1,1,1,two year,0,credit card (automatic),78.9,3771.5,,,Média,Alta
6339tbelp,0.0,male,0,0,0,71,1,1,fiber optic,No,0,1,1,0,0,two year,1,credit card (automatic),86.4,6172.0,,,Alta,Alta
6339ypsah,0.0,male,0,0,0,9,1,0,fiber optic,No,0,1,0,0,0,month to month,1,electronic check,73.8,704.3,,,Média,Baixa
6340dacft,0.0,female,0,1,1,50,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),20.55,1070.25,,,Baixa,Média
6341aevkx,0.0,female,0,1,0,62,1,0,fiber optic,Yes,0,1,1,1,1,one year,1,electronic check,104.3,6613.65,,,Alta,Alta
6341jvqgf,0.0,female,0,1,1,31,1,0,dsl,Yes,0,1,1,1,1,one year,1,mailed check,81.15,2545.75,,,Alta,Alta
6344sfjvh,0.0,female,0,0,0,20,0,0,dsl,No,0,0,0,0,0,month to month,0,credit card (automatic),24.9,505.95,,,Baixa,Baixa
6345fzoqh,0.0,male,0,1,0,69,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.9,1363.45,,,Baixa,Média
6345hoves,0.0,male,0,0,0,34,0,0,dsl,No,0,0,0,0,0,month to month,1,bank transfer (automatic),25.05,852.7,,,Baixa,Baixa
6345ulyrw,1.0,male,1,1,0,44,1,1,fiber optic,No,1,0,0,0,1,one year,0,mailed check,88.4,3912.9,,,Alta,Alta
6347dcuik,1.0,male,0,0,0,10,1,1,fiber optic,No,0,0,0,0,0,month to month,1,mailed check,74.15,811.8,,,Média,Baixa
6348snfus,0.0,male,0,1,1,72,0,0,dsl,Yes,1,1,1,0,1,two year,1,credit card (automatic),55.45,4179.2,,,Média,Alta
6349jdhqp,0.0,female,0,0,0,53,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.85,1049.6,,,Baixa,Média
6350xfygw,0.0,male,1,0,0,4,1,0,fiber optic,No,0,1,0,1,1,month to month,1,electronic check,94.75,422.4,,,Alta,Baixa
6351scjkt,0.0,male,0,0,0,3,0,0,dsl,Yes,0,1,1,0,0,month to month,0,mailed check,41.35,107.25,,,Média,Baixa
6352giggq,0.0,male,0,0,0,67,1,1,dsl,Yes,1,1,1,1,1,one year,1,bank transfer (automatic),88.8,5903.15,,,Alta,Alta
6352twcau,1.0,female,0,0,0,35,1,1,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,86.45,3029.1,,,Alta,Alta
6353brmma,0.0,female,0,1,1,54,1,1,fiber optic,Yes,1,0,0,1,1,month to month,1,bank transfer (automatic),104.1,5645.8,,,Alta,Alta
6356elrkd,1.0,female,0,0,0,1,1,0,fiber optic,Yes,0,0,0,1,1,month to month,1,electronic check,95.6,95.6,,,Alta,Baixa
6357jjpqt,0.0,female,0,0,0,3,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,80.5,232.35,,,Alta,Baixa
6358lyngm,1.0,male,0,0,0,1,1,1,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,74.9,74.9,,,Média,Baixa
6360svnwv,0.0,female,1,0,0,31,1,0,fiber optic,Yes,0,0,0,0,0,month to month,1,credit card (automatic),73.55,2094.65,,,Média,Alta
6362qhafm,0.0,male,0,1,0,42,1,1,fiber optic,No,0,1,1,1,1,one year,1,electronic check,108.3,4586.15,,,Alta,Alta
6365hitvu,0.0,female,0,1,1,71,1,0,dsl,Yes,1,1,1,1,1,two year,0,credit card (automatic),87.25,6328.7,,,Alta,Alta
6365mtgzx,1.0,male,0,0,0,24,1,0,fiber optic,No,0,0,1,1,1,month to month,1,electronic check,96.0,2122.45,,,Alta,Alta
6366xivkz,0.0,female,0,1,1,13,1,0,dsl,Yes,0,1,0,0,1,month to month,1,mailed check,63.15,816.8,,,Média,Baixa
6366zgqgl,1.0,male,0,0,0,1,0,0,dsl,No,0,0,0,0,0,month to month,0,bank transfer (automatic),24.8,24.8,,,Baixa,Baixa
6368nwmce,0.0,female,0,0,0,38,1,1,dsl,No,1,0,1,0,1,month to month,0,credit card (automatic),68.15,2656.3,,,Média,Alta
6368tzzdt,0.0,male,0,1,1,4,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.5,96.85,,,Baixa,Baixa
6369mcako,0.0,female,0,1,1,68,1,1,dsl,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),89.05,6185.8,,,Alta,Alta
6370zvhdv,0.0,female,0,1,0,61,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),25.3,1554.9,,,Baixa,Média
6371nzyeg,0.0,male,0,1,1,16,1,0,dsl,Yes,0,1,0,1,0,two year,0,mailed check,64.25,1024.0,,,Média,Média
6372rfvns,1.0,female,0,1,0,1,1,0,fiber optic,No,0,0,0,1,0,month to month,0,electronic check,78.8,78.8,,,Média,Baixa
6374afwox,0.0,male,0,1,0,46,1,0,dsl,Yes,1,1,1,0,0,two year,0,mailed check,65.65,3047.15,,,Média,Alta
6374ntqlp,0.0,male,1,1,1,72,1,0,fiber optic,Yes,0,1,1,1,1,two year,1,credit card (automatic),104.1,7447.7,,,Alta,Alta
6376gahqe,1.0,male,0,0,0,4,1,0,fiber optic,No,0,0,0,1,0,month to month,0,electronic check,77.85,299.2,,,Média,Baixa
6377kslxc,0.0,male,0,0,0,5,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.95,107.05,,,Baixa,Baixa
6377whaox,0.0,female,0,1,0,60,1,1,fiber optic,No,1,1,0,1,1,month to month,1,electronic check,106.15,6411.25,,,Alta,Alta
6379rxjrq,1.0,male,0,1,0,10,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,70.1,659.65,,,Média,Baixa
6380arceh,0.0,male,0,0,0,1,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.2,20.2,,,Baixa,Baixa
6381lopco,,male,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.8,69.8,,,Média,Baixa
6383ztsiw,0.0,female,1,1,0,39,1,0,fiber optic,Yes,1,0,0,1,1,one year,0,mailed check,99.1,3877.95,,,Alta,Alta
6384vmjhp,0.0,female,0,0,0,72,1,0,dsl,Yes,1,1,1,0,1,two year,1,credit card (automatic),73.0,5265.2,,,Média,Alta
6385mvepl,,male,0,1,1,64,1,0,dsl,Yes,0,1,1,1,0,two year,0,mailed check,69.25,4447.75,,,Média,Alta
6386szzkh,1.0,female,0,1,1,49,1,1,fiber optic,No,1,1,1,1,1,two year,1,bank transfer (automatic),107.95,5293.2,,,Alta,Alta
6388tabgu,0.0,male,0,0,1,62,1,0,dsl,Yes,1,0,0,0,0,one year,0,bank transfer (automatic),56.15,3487.95,,,Média,Alta
6390dsazx,1.0,female,0,0,1,1,1,0,fiber optic,Yes,0,0,0,0,0,month to month,1,mailed check,73.6,73.6,,,Média,Baixa
6393wryze,1.0,female,0,1,0,34,1,1,fiber optic,No,0,0,0,1,1,month to month,1,electronic check,97.65,3207.55,,,Alta,Alta
6394hhhzm,0.0,male,0,0,0,3,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.7,57.5,,,Baixa,Baixa
6394mfyng,1.0,female,0,0,0,48,1,1,fiber optic,No,1,1,0,1,1,month to month,1,bank transfer (automatic),107.4,5121.3,,,Alta,Alta
6397jnzzg,1.0,female,1,1,0,43,0,0,dsl,No,1,1,0,1,1,month to month,0,credit card (automatic),55.55,2342.2,,,Média,Alta
6400bwqkw,1.0,female,0,0,0,6,1,1,fiber optic,Yes,0,0,0,0,0,month to month,1,electronic check,79.05,434.5,,,Média,Baixa
6402ejmwf,0.0,male,0,0,0,4,1,0,dsl,No,0,0,0,0,1,month to month,1,mailed check,55.3,238.5,,,Média,Baixa
6402ssejg,0.0,female,0,0,0,25,0,0,dsl,Yes,1,1,0,1,1,one year,0,electronic check,61.05,1540.2,,,Média,Média
6402zfppi,1.0,female,1,0,0,25,1,1,fiber optic,Yes,1,0,0,1,1,month to month,1,mailed check,102.8,2660.2,,,Alta,Alta
6407gsjnl,0.0,female,0,0,0,51,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),24.95,1288.0,,,Baixa,Média
6407utslv,0.0,female,1,0,0,2,1,0,fiber optic,No,1,0,0,1,0,month to month,1,bank transfer (automatic),83.8,163.7,,,Alta,Baixa
6408otubz,0.0,female,0,0,0,66,1,1,fiber optic,Yes,1,1,1,1,0,one year,1,bank transfer (automatic),104.55,6779.05,,,Alta,Alta
6408whtef,0.0,male,0,1,1,72,1,1,dsl,Yes,1,1,1,1,1,two year,1,mailed check,89.4,6376.55,,,Alta,Alta
6410lefen,1.0,female,0,0,0,9,1,0,dsl,No,0,0,0,0,0,month to month,0,electronic check,45.15,416.45,,,Média,Baixa
6413xkkpu,1.0,male,0,1,1,17,1,0,fiber optic,Yes,0,1,0,1,0,month to month,1,electronic check,89.4,1539.45,,,Alta,Média
6416jnvrk,0.0,female,0,0,0,46,1,0,dsl,No,0,0,0,0,1,one year,0,credit card (automatic),55.65,2688.85,,,Média,Alta
6416tvaih,1.0,male,0,1,1,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,68.5,68.5,,,Média,Baixa
6416yjttb,0.0,male,0,0,0,11,1,0,fiber optic,Yes,0,1,0,0,0,month to month,1,bank transfer (automatic),79.5,795.65,,,Média,Baixa
6418hnfed,0.0,male,0,1,0,51,1,0,dsl,Yes,1,1,1,1,1,two year,1,credit card (automatic),83.25,4089.45,,,Alta,Alta
6418piqsp,0.0,female,0,1,0,62,1,0,dsl,Yes,0,1,1,1,1,two year,0,mailed check,81.0,4985.9,,,Alta,Alta
6419zttle,0.0,male,1,1,0,23,1,0,no,No internet service,0,0,0,0,0,one year,1,electronic check,20.75,485.2,,,Baixa,Baixa
6421szvem,0.0,female,0,1,1,28,1,0,fiber optic,Yes,0,0,0,0,1,one year,1,bank transfer (automatic),82.85,2320.8,,,Alta,Alta
6424eleyh,1.0,female,0,1,0,3,1,1,fiber optic,No,0,0,0,0,0,month to month,1,credit card (automatic),74.75,229.5,,,Média,Baixa
6425jwtdv,0.0,male,0,1,0,48,1,0,no,No internet service,0,0,0,0,0,two year,0,mailed check,19.25,855.1,,,Baixa,Baixa
6425yqllo,1.0,female,1,1,0,66,1,1,fiber optic,No,0,1,1,1,1,one year,1,credit card (automatic),105.95,6975.25,,,Alta,Alta
6427fefig,0.0,female,0,1,1,24,1,1,dsl,Yes,0,1,0,1,1,two year,0,credit card (automatic),78.6,1846.65,,,Média,Média
6429shbcb,0.0,male,0,0,0,19,1,1,dsl,No,0,0,0,1,1,month to month,0,mailed check,69.6,1394.55,,,Média,Média
6432twqlb,1.0,male,0,1,0,5,1,1,fiber optic,No,1,0,1,0,0,month to month,1,electronic check,85.4,401.1,,,Alta,Baixa
6434ttgjp,0.0,male,0,1,1,10,0,0,dsl,Yes,1,1,1,0,1,two year,0,credit card (automatic),53.7,521.0,,,Média,Baixa
6435srwbj,0.0,female,0,0,0,5,1,1,fiber optic,No,0,1,1,0,0,month to month,1,electronic check,82.75,417.75,,,Alta,Baixa
6435vwccy,0.0,male,1,1,0,65,1,1,fiber optic,Yes,1,0,0,1,0,two year,1,credit card (automatic),92.7,5968.4,,,Alta,Alta
6437udqjm,0.0,female,1,1,0,72,1,1,dsl,Yes,1,1,0,1,1,two year,1,credit card (automatic),84.1,6129.65,,,Alta,Alta
6437ukhmv,1.0,female,0,0,0,7,1,0,fiber optic,No,0,0,0,1,0,month to month,1,electronic check,79.7,586.05,,,Média,Baixa
6439gtpca,1.0,female,0,0,0,45,1,1,fiber optic,No,0,1,1,0,0,month to month,1,electronic check,87.25,3941.7,,,Alta,Alta
6439lajxl,0.0,male,0,1,0,9,1,0,dsl,Yes,1,0,1,1,0,month to month,1,mailed check,68.95,593.85,,,Média,Baixa
6439pktrr,0.0,female,0,1,1,70,1,1,dsl,Yes,1,1,1,1,0,two year,0,electronic check,80.7,5617.95,,,Alta,Alta
6440dkqge,0.0,male,0,0,1,30,1,0,dsl,No,1,1,0,1,0,one year,0,credit card (automatic),64.5,1929.95,,,Média,Média
6445tnrxs,0.0,male,0,1,1,68,1,1,fiber optic,Yes,1,1,1,1,1,two year,1,bank transfer (automatic),114.7,7849.85,,,Alta,Alta
6447egdiv,0.0,female,0,0,0,31,1,0,no,No internet service,0,0,0,0,0,one year,0,mailed check,20.95,683.25,,,Baixa,Baixa
6447gorxk,0.0,male,0,0,1,31,0,0,dsl,No,0,0,0,0,0,month to month,0,credit card (automatic),25.0,789.2,,,Baixa,Baixa
6457girwb,1.0,male,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.35,69.35,,,Média,Baixa
6457usber,1.0,male,0,0,0,1,1,0,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,80.8,80.8,,,Alta,Baixa
6458cyidz,0.0,female,1,0,0,5,1,0,fiber optic,Yes,1,0,0,0,0,month to month,0,electronic check,80.7,374.8,,,Alta,Baixa
6461ppaxn,0.0,female,0,1,1,35,1,0,dsl,Yes,0,0,1,0,0,one year,1,bank transfer (automatic),54.95,1916.0,,,Média,Média
6461szmcv,0.0,female,0,1,0,71,1,1,dsl,Yes,1,1,1,1,1,two year,0,bank transfer (automatic),87.95,6365.35,,,Alta,Alta
6463ccmii,,male,0,0,0,34,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,19.7,675.6,,,Baixa,Baixa
6463hhxjr,0.0,female,0,1,1,71,1,1,fiber optic,Yes,1,1,0,1,0,two year,0,bank transfer (automatic),100.5,7030.65,,,Alta,Alta
6463mvyry,0.0,female,1,0,0,57,1,0,dsl,Yes,0,1,1,1,0,two year,0,bank transfer (automatic),69.85,4003.0,,,Média,Alta
6464kexxh,0.0,male,0,0,0,8,0,0,dsl,No,0,0,0,0,0,month to month,1,credit card (automatic),25.25,186.3,,,Baixa,Baixa
6465gsrcl,0.0,female,0,0,1,67,1,1,fiber optic,No,1,0,1,1,1,one year,1,bank transfer (automatic),106.6,7244.7,,,Alta,Alta
6467chfzw,1.0,male,0,1,1,47,1,1,fiber optic,No,1,0,0,1,1,month to month,1,electronic check,99.35,4749.15,,,Alta,Alta
6469mrvet,0.0,male,0,1,1,1,1,0,no,No internet service,0,0,0,0,0,one year,1,electronic check,20.2,20.2,,,Baixa,Baixa
6469qjkzw,0.0,female,0,1,0,4,1,0,no,No internet service,0,0,0,0,0,month to month,0,electronic check,20.15,91.4,,,Baixa,Baixa
6473uluht,0.0,male,0,1,1,16,1,1,dsl,Yes,1,0,1,1,1,month to month,0,electronic check,84.9,1398.25,,,Alta,Média
6474fvjlc,1.0,male,0,0,0,2,1,1,fiber optic,No,0,0,0,0,1,month to month,1,electronic check,86.0,165.45,,,Alta,Baixa
6475vhuiz,0.0,female,0,1,0,23,1,0,dsl,No,0,1,1,0,0,month to month,0,electronic check,54.25,1221.55,,,Média,Média
6476epyzr,0.0,male,0,1,1,12,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.5,255.5,,,Baixa,Baixa
6476yhmga,0.0,female,0,1,1,15,1,0,dsl,No,1,1,1,1,1,month to month,0,bank transfer (automatic),76.5,1155.6,,,Média,Média
6478hrrcz,0.0,male,0,1,0,32,1,0,dsl,Yes,1,0,1,0,1,one year,0,mailed check,70.5,2201.75,,,Média,Alta
6479oausd,0.0,male,0,0,0,25,1,0,no,No internet service,0,0,0,0,0,one year,0,credit card (automatic),19.9,510.8,,,Baixa,Baixa
6479szplm,0.0,male,0,1,1,36,1,0,no,No internet service,0,0,0,0,0,two year,0,credit card (automatic),19.45,754.5,,,Baixa,Baixa
6479vdgrk,0.0,female,0,1,1,72,1,0,dsl,Yes,1,1,1,1,1,two year,0,bank transfer (automatic),85.3,6129.2,,,Alta,Alta
6480yagiy,0.0,male,0,0,0,45,1,0,fiber optic,Yes,1,1,1,1,1,one year,0,credit card (automatic),112.2,5031.85,,,Alta,Alta
6481escnl,0.0,female,0,0,0,29,1,1,fiber optic,No,0,1,0,1,1,month to month,0,bank transfer (automatic),100.55,2878.75,,,Alta,Alta
6481lxpwl,0.0,male,0,1,1,56,0,0,dsl,No,1,1,0,0,0,one year,1,credit card (automatic),36.1,1971.5,,,Baixa,Média
6481ogdoo,1.0,male,0,1,0,67,1,0,fiber optic,Yes,1,0,0,0,1,one year,1,credit card (automatic),90.6,6056.15,,,Alta,Alta
6483oatdn,0.0,male,0,1,1,8,1,0,dsl,Yes,0,0,0,0,0,month to month,1,credit card (automatic),51.3,411.6,,,Média,Baixa
6484latfu,0.0,male,0,0,0,68,1,1,no,No internet service,0,0,0,0,0,two year,0,mailed check,24.55,1657.4,,,Baixa,Média
6485qxwwe,0.0,female,0,0,1,62,1,1,no,No internet service,0,0,0,0,0,two year,0,bank transfer (automatic),26.0,1638.7,,,Baixa,Média
6486lhtma,0.0,female,1,1,0,31,1,1,fiber optic,No,0,1,0,1,0,one year,1,electronic check,90.7,2835.5,,,Alta,Alta
6490fgzat,0.0,male,0,0,0,6,1,0,no,No internet service,0,0,0,0,0,month to month,0,mailed check,20.65,109.3,,,Baixa,Baixa
6496jdssb,0.0,female,0,0,0,8,1,0,fiber optic,No,0,0,0,1,0,month to month,1,bank transfer (automatic),80.0,624.6,,,Média,Baixa
6496slwhq,1.0,male,1,0,0,3,1,1,fiber optic,No,1,1,0,1,1,month to month,1,electronic check,105.0,294.45,,,Alta,Baixa
6497tilvl,0.0,female,0,1,1,7,1,0,dsl,Yes,0,0,0,0,0,month to month,0,mailed check,50.7,350.35,,,Média,Baixa
6500jvegc,0.0,male,0,0,0,68,1,1,fiber optic,Yes,1,1,0,1,0,one year,0,bank transfer (automatic),101.35,7110.75,,,Alta,Alta
6502hcjti,1.0,male,1,1,0,7,1,1,fiber optic,Yes,1,0,0,0,1,month to month,1,credit card (automatic),94.7,673.1,,,Alta,Baixa
6502kugll,0.0,female,0,1,1,14,1,0,dsl,Yes,1,0,1,0,0,month to month,0,bank transfer (automatic),59.45,780.85,,,Média,Baixa
6502mjqae,1.0,male,0,0,0,1,1,0,fiber optic,No,0,0,0,0,0,month to month,1,electronic check,69.6,69.6,,,Média,Baixa
